
2024/01/12 (21:51:08) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/15 (17:03:55) | ===> btop++ v.1.2.13
2024/01/15 (17:03:55) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/17 (18:38:31) | ===> btop++ v.1.2.13
2024/01/17 (18:38:31) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/18 (15:37:23) | ===> btop++ v.1.2.13
2024/01/18 (15:37:23) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/21 (10:37:37) | ===> btop++ v.1.2.13
2024/01/21 (10:37:37) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/22 (10:28:33) | ===> btop++ v.1.2.13
2024/01/22 (10:28:33) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/24 (15:10:43) | ===> btop++ v.1.2.13
2024/01/24 (15:10:43) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/24 (17:10:45) | ===> btop++ v.1.3.0
2024/01/24 (17:10:45) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/24 (17:11:00) | ===> btop++ v.1.2.13
2024/01/24 (17:11:00) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/24 (20:18:13) | ===> btop++ v.1.3.0
2024/01/24 (20:18:13) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/25 (15:15:16) | ===> btop++ v.1.2.13
2024/01/25 (15:15:16) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/26 (13:56:43) | ===> btop++ v.1.2.13
2024/01/26 (13:56:43) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/27 (13:06:48) | ===> btop++ v.1.2.13
2024/01/27 (13:06:48) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/27 (17:03:16) | ===> btop++ v.1.2.13
2024/01/27 (17:03:16) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/29 (10:37:21) | ===> btop++ v.1.2.13
2024/01/29 (10:37:21) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/29 (10:44:43) | ===> btop++ v.1.2.13
2024/01/29 (10:44:43) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/29 (21:06:33) | ===> btop++ v.1.2.13
2024/01/29 (21:06:33) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/31 (13:31:12) | ===> btop++ v.1.2.13
2024/01/31 (13:31:12) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/01/31 (21:45:41) | ===> btop++ v.1.2.13
2024/01/31 (21:45:41) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/01 (20:50:45) | ===> btop++ v.1.2.13
2024/02/01 (20:50:45) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/03 (16:23:35) | ===> btop++ v.1.2.13
2024/02/03 (16:23:35) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/05 (10:56:35) | ===> btop++ v.1.2.13
2024/02/05 (10:56:35) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/06 (17:18:11) | ===> btop++ v.1.3.0
2024/02/06 (17:18:11) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/06 (18:24:54) | ===> btop++ v.1.2.13
2024/02/06 (18:24:54) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/08 (11:11:15) | ===> btop++ v.1.2.13
2024/02/08 (11:11:15) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/08 (19:43:51) | ===> btop++ v.1.2.13
2024/02/08 (19:43:51) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/09 (23:04:28) | ===> btop++ v.1.2.13
2024/02/09 (23:04:28) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/10 (13:31:48) | ===> btop++ v.1.2.13
2024/02/10 (13:31:48) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/10 (13:40:45) | ===> btop++ v.1.2.13
2024/02/10 (13:40:45) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/11 (23:07:50) | ===> btop++ v.1.2.13
2024/02/11 (23:07:50) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/11 (23:08:55) | ===> btop++ v.1.3.1
2024/02/11 (23:08:55) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/02/11 (23:08:55) | WARNING: ROCm SMI: Dynamic loading only supported for version 5 and 6

2024/02/11 (23:09:36) | ===> btop++ v.1.2.13
2024/02/11 (23:09:36) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/12 (10:31:46) | ===> btop++ v.1.3.1
2024/02/12 (10:31:46) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/02/12 (10:31:46) | WARNING: ROCm SMI: Dynamic loading only supported for version 5 and 6

2024/02/12 (10:31:55) | ===> btop++ v.1.2.13
2024/02/12 (10:31:55) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/12 (10:32:55) | ===> btop++ v.1.3.2
2024/02/12 (10:32:55) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/12 (10:33:02) | ===> btop++ v.1.2.13
2024/02/12 (10:33:02) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/15 (18:11:44) | ===> btop++ v.1.2.13
2024/02/15 (18:11:44) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/15 (18:24:47) | ===> btop++ v.1.2.13
2024/02/15 (18:24:47) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/15 (19:00:29) | ===> btop++ v.1.2.13
2024/02/15 (19:00:29) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/17 (13:18:17) | ===> btop++ v.1.2.13
2024/02/17 (13:18:17) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/21 (18:48:28) | ===> btop++ v.1.2.13
2024/02/21 (18:48:28) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/24 (16:25:30) | ===> btop++ v.1.2.13
2024/02/24 (16:25:30) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/24 (21:11:23) | ===> btop++ v.1.2.13
2024/02/24 (21:11:23) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/26 (09:56:05) | ===> btop++ v.1.2.13
2024/02/26 (09:56:05) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/26 (16:15:58) | ===> btop++ v.1.2.13
2024/02/26 (16:15:58) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/02/28 (15:37:21) | ===> btop++ v.1.2.13
2024/02/28 (15:37:21) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/01 (12:23:33) | ===> btop++ v.1.2.13
2024/03/01 (12:23:33) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/01 (18:18:41) | ===> btop++ v.1.2.13
2024/03/01 (18:18:41) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/03 (22:56:29) | ===> btop++ v.1.2.13
2024/03/03 (22:56:29) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/04 (12:25:51) | ===> btop++ v.1.2.13
2024/03/04 (12:25:51) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/04 (16:07:05) | ===> btop++ v.1.2.13
2024/03/04 (16:07:05) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/05 (12:03:32) | ===> btop++ v.1.2.13
2024/03/05 (12:03:32) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/05 (12:16:50) | ===> btop++ v.1.2.13
2024/03/05 (12:16:50) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/05 (12:27:37) | ===> btop++ v.1.2.13
2024/03/05 (12:27:37) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/05 (12:42:02) | ===> btop++ v.1.2.13
2024/03/05 (12:42:02) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/05 (14:51:39) | ===> btop++ v.1.2.13
2024/03/05 (14:51:39) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/07 (12:18:00) | ===> btop++ v.1.2.13
2024/03/07 (12:18:00) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/08 (14:23:33) | ===> btop++ v.1.2.13
2024/03/08 (14:23:33) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/10 (11:49:20) | ===> btop++ v.1.2.13
2024/03/10 (11:49:20) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/10 (12:01:27) | ===> btop++ v.1.2.13
2024/03/10 (12:01:27) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/11 (09:05:21) | ===> btop++ v.1.2.13
2024/03/11 (09:05:21) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/11 (09:10:37) | ===> btop++ v.1.2.13
2024/03/11 (09:10:37) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/11 (11:37:17) | ===> btop++ v.1.2.13
2024/03/11 (11:37:17) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/25 (01:14:50) | ===> btop++ v.1.2.13
2024/03/25 (01:14:50) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/26 (07:08:54) | ===> btop++ v.1.2.13
2024/03/26 (07:08:54) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/27 (18:14:01) | ===> btop++ v.1.2.13
2024/03/27 (18:14:01) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/28 (13:33:54) | ===> btop++ v.1.2.13
2024/03/28 (13:33:54) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/28 (13:43:39) | ===> btop++ v.1.2.13
2024/03/28 (13:43:39) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/29 (09:05:16) | ===> btop++ v.1.2.13
2024/03/29 (09:05:16) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/03/31 (11:04:17) | ===> btop++ v.1.2.13
2024/03/31 (11:04:17) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/01 (15:38:28) | ===> btop++ v.1.2.13
2024/04/01 (15:38:28) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/02 (10:20:05) | ===> btop++ v.1.2.13
2024/04/02 (10:20:05) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/03 (13:49:06) | ===> btop++ v.1.2.13
2024/04/03 (13:49:06) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/05 (13:53:10) | ===> btop++ v.1.2.13
2024/04/05 (13:53:10) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/06 (13:32:10) | ===> btop++ v.1.2.13
2024/04/06 (13:32:10) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/07 (09:58:07) | ===> btop++ v.1.2.13
2024/04/07 (09:58:07) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/07 (13:33:50) | ===> btop++ v.1.2.13
2024/04/07 (13:33:50) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/08 (16:13:56) | ===> btop++ v.1.2.13
2024/04/08 (16:13:56) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/08 (16:23:40) | ===> btop++ v.1.2.13
2024/04/08 (16:23:40) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/09 (12:59:25) | ===> btop++ v.1.2.13
2024/04/09 (12:59:25) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/11 (18:33:20) | ===> btop++ v.1.2.13
2024/04/11 (18:33:20) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/11 (18:33:31) | ===> btop++ v.1.3.2
2024/04/11 (18:33:31) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/11 (18:33:34) | ===> btop++ v.1.2.13
2024/04/11 (18:33:34) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/12 (09:00:57) | ===> btop++ v.1.2.13
2024/04/12 (09:00:57) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/12 (15:33:57) | ===> btop++ v.1.2.13
2024/04/12 (15:33:57) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/16 (14:51:22) | ===> btop++ v.1.2.13
2024/04/16 (14:51:22) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/16 (17:08:33) | ===> btop++ v.1.2.13
2024/04/16 (17:08:33) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/17 (08:19:40) | ===> btop++ v.1.2.13
2024/04/17 (08:19:40) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/17 (14:09:48) | ===> btop++ v.1.2.13
2024/04/17 (14:09:48) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/17 (19:31:12) | ===> btop++ v.1.2.13
2024/04/17 (19:31:12) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/19 (17:34:03) | ===> btop++ v.1.2.13
2024/04/19 (17:34:03) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/20 (11:58:52) | ===> btop++ v.1.2.13
2024/04/20 (11:58:52) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/22 (11:17:30) | ===> btop++ v.1.2.13
2024/04/22 (11:17:30) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/22 (11:22:06) | ===> btop++ v.1.2.13
2024/04/22 (11:22:06) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/25 (12:05:05) | ===> btop++ v.1.2.13
2024/04/25 (12:05:05) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/29 (13:04:28) | ===> btop++ v.1.2.13
2024/04/29 (13:04:28) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/04/30 (11:58:20) | ===> btop++ v.1.2.13
2024/04/30 (11:58:20) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/02 (09:59:54) | ===> btop++ v.1.2.13
2024/05/02 (09:59:54) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/03 (17:41:47) | ===> btop++ v.1.2.13
2024/05/03 (17:41:47) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/06 (10:26:06) | ===> btop++ v.1.2.13
2024/05/06 (10:26:06) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/07 (17:31:00) | ===> btop++ v.1.2.13
2024/05/07 (17:31:00) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/09 (08:56:40) | ===> btop++ v.1.2.13
2024/05/09 (08:56:40) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/09 (22:34:20) | ===> btop++ v.1.2.13
2024/05/09 (22:34:20) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/10 (09:07:22) | ===> btop++ v.1.2.13
2024/05/10 (09:07:22) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/14 (10:47:08) | ===> btop++ v.1.2.13
2024/05/14 (10:47:08) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/15 (14:44:48) | ===> btop++ v.1.2.13
2024/05/15 (14:44:48) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/16 (09:05:54) | ===> btop++ v.1.2.13
2024/05/16 (09:05:54) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/16 (19:33:53) | ===> btop++ v.1.2.13
2024/05/16 (19:33:53) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/19 (22:15:33) | ===> btop++ v.1.2.13
2024/05/19 (22:15:33) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/21 (10:20:21) | ===> btop++ v.1.2.13
2024/05/21 (10:20:21) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/21 (14:37:17) | ===> btop++ v.1.2.13
2024/05/21 (14:37:17) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/21 (16:01:57) | ===> btop++ v.1.2.13
2024/05/21 (16:01:57) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/21 (16:05:18) | ===> btop++ v.1.2.13
2024/05/21 (16:05:18) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/21 (16:06:15) | ===> btop++ v.1.2.13
2024/05/21 (16:06:15) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/22 (14:43:01) | ===> btop++ v.1.2.13
2024/05/22 (14:43:01) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/24 (10:53:06) | ===> btop++ v.1.2.13
2024/05/24 (10:53:06) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/24 (12:15:30) | ===> btop++ v.1.2.13
2024/05/24 (12:15:30) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/28 (14:42:13) | ===> btop++ v.1.2.13
2024/05/28 (14:42:13) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/29 (19:01:57) | ===> btop++ v.1.2.13
2024/05/29 (19:01:57) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/05/31 (14:25:40) | ===> btop++ v.1.2.13
2024/05/31 (14:25:40) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/03 (10:28:35) | ===> btop++ v.1.2.13
2024/06/03 (10:28:35) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/10 (10:10:25) | ===> btop++ v.1.3.2
2024/06/10 (10:10:25) | ERROR: No UTF-8 locale detected!
Use --utf-force argument to force start if you're sure your terminal can handle it.

2024/06/10 (10:10:34) | ===> btop++ v.1.3.2
2024/06/10 (10:10:34) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.
2024/06/10 (10:10:34) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/10 (10:10:52) | ===> btop++ v.1.2.13
2024/06/10 (10:10:52) | ERROR: No UTF-8 locale detected!
Use --utf-force argument to force start if you're sure your terminal can handle it.

2024/06/10 (10:10:57) | ===> btop++ v.1.2.13
2024/06/10 (10:10:57) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.
2024/06/10 (10:10:57) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/11 (09:01:38) | ===> btop++ v.1.2.13
2024/06/11 (09:01:38) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/11 (11:18:58) | ===> btop++ v.1.2.13
2024/06/11 (11:18:58) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/12 (16:09:02) | ===> btop++ v.1.2.13
2024/06/12 (16:09:02) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/12 (16:42:07) | ===> btop++ v.1.2.13
2024/06/12 (16:42:07) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/14 (10:53:14) | ===> btop++ v.1.2.13
2024/06/14 (10:53:14) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/15 (13:45:29) | ===> btop++ v.1.2.13
2024/06/15 (13:45:29) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/17 (12:21:13) | ===> btop++ v.1.2.13
2024/06/17 (12:21:13) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/18 (15:00:32) | ===> btop++ v.1.2.13
2024/06/18 (15:00:32) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/19 (16:12:49) | ===> btop++ v.1.2.13
2024/06/19 (16:12:49) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/21 (09:10:52) | ===> btop++ v.1.2.13
2024/06/21 (09:10:52) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/22 (14:57:16) | ===> btop++ v.1.2.13
2024/06/22 (14:57:16) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/23 (16:47:48) | ===> btop++ v.1.2.13
2024/06/23 (16:47:48) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/06/24 (10:12:35) | ===> btop++ v.1.2.13
2024/06/24 (10:12:35) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/03 (16:22:25) | ===> btop++ v.1.2.13
2024/07/03 (16:22:25) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/05 (10:15:03) | ===> btop++ v.1.2.13
2024/07/05 (10:15:03) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/09 (10:24:48) | ===> btop++ v.1.2.13
2024/07/09 (10:24:48) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/09 (11:10:36) | ===> btop++ v.1.2.13
2024/07/09 (11:10:36) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/09 (11:29:26) | ===> btop++ v.1.2.13
2024/07/09 (11:29:26) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/10 (15:41:10) | ===> btop++ v.1.2.13
2024/07/10 (15:41:10) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/11 (10:11:15) | ===> btop++ v.1.2.13
2024/07/11 (10:11:15) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/12 (22:24:42) | ===> btop++ v.1.2.13
2024/07/12 (22:24:42) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/14 (23:44:07) | ===> btop++ v.1.2.13
2024/07/14 (23:44:07) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/17 (20:49:04) | ===> btop++ v.1.2.13
2024/07/17 (20:49:04) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/20 (16:57:16) | ===> btop++ v.1.2.13
2024/07/20 (16:57:16) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/21 (21:42:19) | ===> btop++ v.1.2.13
2024/07/21 (21:42:19) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/22 (09:45:20) | ===> btop++ v.1.2.13
2024/07/22 (09:45:20) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/22 (21:31:51) | ===> btop++ v.1.2.13
2024/07/22 (21:31:51) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/27 (20:20:45) | ===> btop++ v.1.2.13
2024/07/27 (20:20:45) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/07/29 (10:24:39) | ===> btop++ v.1.2.13
2024/07/29 (10:24:39) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/03 (21:18:32) | ===> btop++ v.1.2.13
2024/08/03 (21:18:32) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/05 (14:43:08) | ===> btop++ v.1.2.13
2024/08/05 (14:43:08) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/06 (09:40:10) | ===> btop++ v.1.2.13
2024/08/06 (09:40:10) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/07 (08:35:13) | ===> btop++ v.1.2.13
2024/08/07 (08:35:13) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/07 (22:09:19) | ===> btop++ v.1.2.13
2024/08/07 (22:09:19) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/07 (22:11:15) | ===> btop++ v.1.3.2
2024/08/07 (22:11:15) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/12 (10:22:13) | ===> btop++ v.1.3.2
2024/08/12 (10:22:13) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/12 (16:35:36) | ===> btop++ v.1.2.13
2024/08/12 (16:35:36) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/13 (19:03:34) | ===> btop++ v.1.3.2
2024/08/13 (19:03:34) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/14 (16:38:13) | ===> btop++ v.1.3.2
2024/08/14 (16:38:13) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/17 (15:01:23) | ===> btop++ v.1.2.13
2024/08/17 (15:01:23) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.

2024/08/19 (10:53:11) | ===> btop++ v.1.3.2
2024/08/19 (10:53:11) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
